PassengerId,Survived,Pclass,Name,Sex,Age,SibSp,Parch,Ticket,Fare,Embarked
-1.7414257527149524,0,0.6938524415517772,-1.3281182819819009,0.670188437958222,-0.7010964486056291,1.4543509304151832,-0.3542980466972201,0.9559004533419339,-0.7194944739642101,0.5378447440307761
-1.73369625309712,1,0.6938524415517772,-0.36239219908633347,-1.4921176543220789,-0.2769974250847356,-0.5431913113598876,-0.3542980466972201,1.7213505168691199,-0.6659327604850046,0.5378447440307761
-1.7298315032882037,1,-2.1061184730288467,-0.6816730673089496,-1.4921176543220789,0.6772253778372749,1.4543509304151832,-0.3542980466972201,-1.5291908487942727,2.9187345082899587,0.5378447440307761
-1.7259667534792875,0,0.6938524415517772,-1.6947000195708306,0.670188437958222,0.6772253778372749,-0.5431913113598876,-0.3542980466972201,0.6885172119728483,-0.6560139246555222,0.5378447440307761
-1.7221020036703714,0,0.6938524415517772,0.4298973627994178,0.670188437958222,-0.06494791332428886,-0.5431913113598876,-0.3542980466972201,-0.3443160929234232,-0.6236150393021007,-0.8348634832716524
-1.718237253861455,0,-2.1061184730288467,0.2761695373588989,0.670188437958222,2.6916957395615193,-0.5431913113598876,-0.3542980466972201,-1.3404497372396242,2.8205380335780825,0.5378447440307761
-1.7105077542436227,1,0.6938524415517772,-0.1298295913686254,-1.4921176543220789,-0.17097266920451223,-0.5431913113598876,2.294225056481999,0.017437704222986607,-0.4113519525511759,0.5378447440307761
-1.7066430044347063,1,-0.7061330157385347,0.5166156233043259,-1.4921176543220789,-1.5492944956474164,1.4543509304151832,-0.3542980466972201,-1.0940377304877218,1.0913516756154176,-2.2075717105740806
-1.7027782546257901,1,0.6938524415517772,1.1118182294971042,-1.4921176543220789,-2.6095420544496504,1.4543509304151832,0.9699635048923894,1.4434816581914427,0.030369514744664407,0.5378447440307761
-1.6950487550079576,0,0.6938524415517772,1.119701707724823,0.670188437958222,-0.913145960366076,-0.5431913113598876,-0.3542980466972201,1.0188141571934832,-0.6560139246555222,0.5378447440307761
-1.6911840051990414,0,0.6938524415517772,-1.6434574110906577,0.670188437958222,1.1013244013581684,1.4543509304151832,6.267009711250828,-0.040233190974267134,1.18690577246232,0.5378447440307761
-1.6873192553901253,0,0.6938524415517772,1.557234749363223,-1.4921176543220789,-1.5492944956474164,-0.5431913113598876,-0.3542980466972201,0.37919150136939644,-0.6715507890988237,0.5378447440307761
-1.6757250059633766,1,-0.7061330157385347,1.6636617054374285,0.670188437958222,-0.06494791332428886,-0.5431913113598876,-0.3542980466972201,-0.9944243660561017,-0.2632280258080166,0.5378447440307761
-1.6718602561544602,0,0.6938524415517772,1.5532930102493636,-1.4921176543220789,0.2531263543163813,1.4543509304151832,-0.3542980466972201,-0.20800306791173256,0.13352540737128213,0.5378447440307761
-1.667995506345544,1,0.6938524415517772,0.2643443200173205,-1.4921176543220789,-0.06494791332428886,-0.5431913113598876,-0.3542980466972201,-0.8214116804643405,-0.7214782411301065,-2.2075717105740806
-1.664130756536628,0,-0.7061330157385347,-0.6777313281950902,0.670188437958222,0.6772253778372749,-0.5431913113598876,-0.3542980466972201,-1.0573380699076513,0.76833090045816,0.5378447440307761
-1.6602660067277115,1,-0.7061330157385347,-1.4384869771699658,0.670188437958222,0.5712006219570515,-0.5431913113598876,-0.3542980466972201,-0.9891815574018059,-0.2632280258080166,0.5378447440307761
-1.6564012569187954,1,0.6938524415517772,0.3077034502697746,-1.4921176543220789,-1.443269739767193,-0.5431913113598876,-0.3542980466972201,-0.3285876669605358,-0.6576644189375481,-0.8348634832716524
-1.6525365071098792,1,-2.1061184730288467,1.2616043158237638,0.670188437958222,-0.06494791332428886,-0.5431913113598876,-0.3542980466972201,-1.5658905093743434,1.5221624234988274,0.5378447440307761
-1.6448070074920467,1,0.6938524415517772,-1.5803895852689063,-1.4921176543220789,0.995299645477945,1.4543509304151832,6.267009711250828,-0.06120442559145031,1.1958327247088543,0.5378447440307761
-1.6409422576831305,0,0.6938524415517772,-0.8078087189524523,0.670188437958222,-0.06494791332428886,-0.5431913113598876,-0.3542980466972201,-0.8476257237358195,-0.7214782411301065,-2.2075717105740806
-1.633212758065298,1,0.6938524415517772,0.6309260576062502,-1.4921176543220789,-0.06494791332428886,-0.5431913113598876,-0.3542980466972201,-0.30237362368905685,-0.669567021932927,-0.8348634832716524
-1.6293480082563818,0,0.6938524415517772,1.4508077932890178,0.670188437958222,-0.06494791332428886,-0.5431913113598876,-0.3542980466972201,0.11180826000031091,-0.6682498005347717,0.5378447440307761
-1.6254832584474654,0,-2.1061184730288467,1.5099338799969095,0.670188437958222,1.2073491572383919,-0.5431913113598876,-0.3542980466972201,1.3491111024141185,0.9048775620211474,-2.2075717105740806
-1.6177537588296331,1,0.6938524415517772,-0.6146635023733389,-1.4921176543220789,-0.06494791332428886,-0.5431913113598876,-0.3542980466972201,-0.2761595804175779,-0.6798191306462802,-0.8348634832716524
-1.6061595094028844,0,-2.1061184730288467,-0.28749915592300374,0.670188437958222,1.4193986689988385,1.4543509304151832,-0.3542980466972201,-1.5606477007200474,2.8314487529905135,0.5378447440307761
